transaction_id,date,ville,type,modele,prix,duree_location_mois
TX02979,2023-08-07,Paris,vente,Audi A4,51096.26,
TX02980,2023-11-17,Lyon,location,BMW X3,1480.49,38
TX02981,2024-01-10,Lyon,vente,Peugeot 208,22694.8,
TX02982,2023-08-25,Lyon,vente,Renault Clio,51552.6,
TX02983,2023-03-13,Lyon,location,Renault Clio,568.61,29
TX02984,2023-11-23,Marseille,vente,Mercedes C Class,41372.51,
TX02985,2024-01-10,Paris,vente,Audi A4,22907.07,
TX02986,2023-09-29,Marseille,vente,Renault Clio,51690.6,
TX02987,2024-01-12,Paris,location,Renault Clio,1177.2,43
TX02988,2023-07-21,Lyon,location,Tesla Model 3,1344.94,35
TX02989,2024-03-09,Marseille,location,BMW X3,811.75,26
TX02990,2023-10-29,Marseille,location,Renault Clio,1044.73,19
TX02991,2023-12-16,Marseille,location,BMW X3,731.31,40
TX02992,2024-03-15,Marseille,vente,Renault Clio,55011.09,
TX02993,2024-01-03,Paris,location,Peugeot 208,1304.37,24
TX02994,2023-10-08,Marseille,vente,Renault Clio,75204.02,
TX02995,2023-01-26,Marseille,location,Renault Clio,1004.49,42
TX02996,2023-10-14,Paris,location,Peugeot 208,1252.02,1
TX02997,2023-09-09,Marseille,vente,Mercedes C Class,15143.46,
TX02998,2024-01-23,Paris,location,Peugeot 208,1371.96,32
TX02999,2024-03-05,Lyon,location,Tesla Model 3,547.21,27
TX03000,2023-03-03,Lyon,vente,Audi A4,22987.61,
TX03001,2023-10-25,Paris,location,Renault Clio,565.32,10
TX03002,2023-04-10,Marseille,vente,Renault Clio,77707.45,
TX03003,2023-07-22,Marseille,location,Tesla Model 3,977.87,11
TX03004,2023-06-09,Lyon,location,Mercedes C Class,785.46,32
TX03005,2023-11-09,Paris,vente,BMW X3,19636.89,
TX03006,2023-12-28,Marseille,vente,Mercedes C Class,53953.72,
TX03007,2023-09-02,Marseille,location,Audi A4,1129.35,6
TX03008,2023-09-24,Marseille,location,BMW X3,1008.53,38
TX03009,2024-02-14,Paris,location,Tesla Model 3,640.02,46
TX03010,2023-03-14,Paris,vente,BMW X3,43069.64,
TX03011,2023-08-10,Marseille,vente,Tesla Model 3,66887.34,
TX03012,2023-02-23,Paris,location,Peugeot 208,447.65,35
TX03013,2023-07-20,Lyon,vente,Audi A4,49346.0,
TX03014,2024-02-22,Paris,vente,Mercedes C Class,35552.12,
TX03015,2023-05-12,Lyon,vente,BMW X3,71991.13,
TX03016,2024-03-10,Paris,location,Audi A4,288.34,11
TX03017,2023-11-16,Lyon,vente,Renault Clio,89353.87,
TX03018,2023-07-07,Paris,location,Peugeot 208,930.56,22
TX03019,2023-02-09,Marseille,location,BMW X3,349.43,42
TX03020,2023-08-18,Paris,vente,Peugeot 208,34314.01,
TX03021,2023-01-30,Marseille,vente,Audi A4,16432.71,
TX03022,2024-04-15,Marseille,location,Audi A4,902.88,19
TX03023,2023-01-31,Paris,location,Renault Clio,1065.37,23
TX03024,2024-03-30,Marseille,vente,Tesla Model 3,47188.57,
TX03025,2023-06-29,Paris,vente,Tesla Model 3,87611.46,
TX03026,2023-09-03,Lyon,location,Peugeot 208,882.06,10
TX03027,2023-06-09,Paris,location,Audi A4,1016.44,2
TX03028,2023-11-16,Lyon,location,Audi A4,923.37,43
TX03029,2024-01-13,Marseille,location,Peugeot 208,661.55,45
TX03030,2023-05-22,Lyon,vente,Mercedes C Class,36556.45,
TX03031,2023-03-09,Lyon,vente,Renault Clio,30505.54,
TX03032,2023-12-17,Lyon,vente,Audi A4,71087.72,
TX03033,2023-03-30,Paris,vente,Audi A4,61106.96,
TX03034,2023-01-26,Lyon,vente,BMW X3,37229.87,
TX03035,2023-02-05,Marseille,vente,Peugeot 208,30859.77,
TX03036,2024-03-28,Marseille,vente,Peugeot 208,39940.27,
TX03037,2024-04-29,Marseille,location,BMW X3,218.59,29
TX03038,2023-04-30,Lyon,location,Tesla Model 3,397.08,4
TX03039,2023-06-01,Marseille,location,Tesla Model 3,448.62,36
TX03040,2024-04-10,Marseille,location,Renault Clio,976.22,43
TX03041,2023-09-30,Lyon,location,Peugeot 208,622.87,25
TX03042,2023-01-02,Lyon,location,BMW X3,1404.2,27
TX03043,2023-05-13,Paris,location,Audi A4,839.47,24
TX03044,2023-02-07,Paris,vente,Peugeot 208,40740.05,
TX03045,2023-04-24,Paris,vente,BMW X3,79585.14,
TX03046,2023-02-05,Marseille,vente,Renault Clio,67683.23,
TX03047,2023-08-05,Lyon,vente,Tesla Model 3,20816.02,
TX03048,2023-01-08,Paris,vente,BMW X3,23132.64,
TX03049,2023-04-06,Lyon,location,BMW X3,1299.44,20
TX03050,2023-03-01,Marseille,location,Renault Clio,826.12,10
TX03051,2023-08-10,Paris,location,BMW X3,770.22,44
TX03052,2023-10-04,Lyon,vente,Peugeot 208,15840.01,
TX03053,2023-05-06,Marseille,vente,BMW X3,63084.23,
TX03054,2023-07-10,Marseille,vente,Peugeot 208,50838.64,
TX03055,2024-03-30,Marseille,vente,Peugeot 208,60765.75,
TX03056,2024-03-08,Lyon,location,Peugeot 208,988.97,28
TX03057,2023-08-25,Lyon,location,Renault Clio,760.81,44
TX03058,2023-02-28,Lyon,location,Renault Clio,883.94,47
TX03059,2024-01-30,Lyon,vente,Peugeot 208,39353.83,
TX03060,2023-04-04,Paris,location,Renault Clio,1349.26,15
TX03061,2023-06-27,Marseille,vente,Peugeot 208,61884.54,
TX03062,2023-08-11,Marseille,location,Peugeot 208,553.33,25
TX03063,2024-03-11,Lyon,vente,Tesla Model 3,83470.86,
TX03064,2023-08-05,Lyon,vente,Renault Clio,43332.72,
TX03065,2023-12-11,Marseille,location,Renault Clio,1175.46,13
TX03066,2023-01-02,Lyon,location,Peugeot 208,925.59,8
TX03067,2023-07-01,Paris,vente,Mercedes C Class,16113.24,
TX03068,2023-12-18,Lyon,vente,Peugeot 208,84513.1,
TX03069,2024-03-28,Lyon,location,Audi A4,684.66,4
TX03070,2023-05-03,Lyon,location,Audi A4,721.99,32
TX03071,2023-06-20,Paris,location,Mercedes C Class,430.09,47
TX03072,2023-03-25,Paris,location,Renault Clio,1348.17,4
TX03073,2023-05-09,Paris,vente,BMW X3,19458.19,
TX03074,2023-01-13,Lyon,vente,Peugeot 208,50453.8,
TX03075,2023-07-05,Lyon,vente,Mercedes C Class,77812.37,
TX03076,2023-08-26,Lyon,location,Tesla Model 3,1070.5,37
TX03077,2024-02-07,Paris,location,BMW X3,1440.73,11
TX03078,2023-10-28,Lyon,location,Mercedes C Class,1184.88,46
TX03079,2023-11-04,Paris,location,Tesla Model 3,1319.58,32
TX03080,2024-01-20,Marseille,vente,Mercedes C Class,55035.58,
TX03081,2023-02-14,Lyon,vente,Mercedes C Class,47032.25,
TX03082,2023-02-04,Paris,location,BMW X3,1318.05,13
TX03083,2023-03-14,Paris,vente,Mercedes C Class,40159.14,
TX03084,2023-04-15,Marseille,vente,BMW X3,79602.12,
TX03085,2023-01-25,Lyon,vente,BMW X3,56126.34,
TX03086,2023-04-10,Paris,vente,Audi A4,60816.0,
TX03087,2024-01-23,Marseille,location,Mercedes C Class,957.92,45
TX03088,2024-01-20,Marseille,location,Mercedes C Class,1131.38,10
TX03089,2023-10-29,Paris,location,Mercedes C Class,510.23,23
TX03090,2024-01-04,Marseille,location,Renault Clio,451.46,37
TX03091,2023-04-07,Marseille,location,Audi A4,1260.97,15
TX03092,2024-02-19,Lyon,location,Mercedes C Class,1391.85,38
TX03093,2023-07-14,Marseille,location,Renault Clio,1327.79,13
TX03094,2024-03-07,Paris,vente,Peugeot 208,77561.81,
TX03095,2023-05-19,Lyon,location,BMW X3,1376.37,40
TX03096,2023-10-11,Marseille,location,Mercedes C Class,641.15,8
TX03097,2023-05-12,Lyon,vente,BMW X3,53534.19,
TX03098,2023-07-18,Marseille,vente,Mercedes C Class,59408.27,
TX03099,2024-02-01,Marseille,location,Renault Clio,1142.95,33
TX03100,2023-10-15,Marseille,vente,Audi A4,88201.86,
TX03101,2023-10-02,Marseille,location,Mercedes C Class,1188.83,5
TX03102,2023-07-26,Lyon,vente,Tesla Model 3,67937.53,
TX03103,2024-01-25,Lyon,location,Mercedes C Class,747.53,16
TX03104,2023-06-21,Lyon,location,Mercedes C Class,791.43,14
TX03105,2023-02-03,Paris,vente,Renault Clio,58868.39,
TX03106,2024-04-22,Paris,location,Renault Clio,1449.52,39
TX03107,2024-03-05,Paris,location,Mercedes C Class,801.86,12
TX03108,2023-03-17,Paris,vente,Tesla Model 3,46395.7,
TX03109,2024-04-27,Marseille,vente,Peugeot 208,73916.41,
TX03110,2023-03-16,Lyon,location,Mercedes C Class,474.72,45
TX03111,2023-03-09,Marseille,location,Tesla Model 3,1109.85,20
TX03112,2024-02-06,Lyon,vente,BMW X3,77239.26,
TX03113,2023-04-09,Paris,location,Tesla Model 3,862.93,14
TX03114,2023-02-20,Marseille,vente,Audi A4,41496.09,
TX03115,2023-05-26,Paris,vente,Mercedes C Class,51170.94,
TX03116,2023-02-07,Paris,location,Tesla Model 3,885.49,32
TX03117,2023-01-27,Paris,location,Mercedes C Class,1244.45,30
TX03118,2023-01-26,Marseille,vente,Tesla Model 3,45404.35,
TX03119,2023-07-10,Paris,location,Peugeot 208,463.79,25
TX03120,2023-06-15,Paris,location,Audi A4,359.33,47
TX03121,2024-01-28,Lyon,location,Peugeot 208,1162.02,19
TX03122,2023-09-11,Paris,vente,BMW X3,29212.26,
TX03123,2023-10-31,Paris,vente,Audi A4,30826.56,
TX03124,2023-02-25,Paris,vente,Tesla Model 3,19042.53,
TX03125,2023-03-13,Lyon,location,Tesla Model 3,1222.45,42
TX03126,2024-01-20,Paris,location,Renault Clio,412.41,35
TX03127,2023-11-07,Paris,vente,Renault Clio,22103.93,
TX03128,2024-04-17,Marseille,location,Peugeot 208,1363.82,3
TX03129,2023-10-17,Marseille,location,Audi A4,1207.05,17
TX03130,2024-02-11,Marseille,location,BMW X3,613.56,31
TX03131,2023-05-27,Marseille,vente,BMW X3,67409.48,
TX03132,2023-12-15,Lyon,location,BMW X3,621.72,26
TX03133,2024-04-10,Marseille,location,Audi A4,1206.58,30
TX03134,2023-04-10,Paris,location,Peugeot 208,1335.14,31
TX03135,2023-11-18,Marseille,location,Peugeot 208,1406.91,42
TX03136,2023-06-26,Paris,vente,Audi A4,62455.3,
TX03137,2024-01-15,Paris,vente,Audi A4,35726.61,
TX03138,2023-08-13,Marseille,vente,Peugeot 208,34965.73,
TX03139,2023-12-07,Lyon,vente,Audi A4,83870.68,
TX03140,2023-06-03,Marseille,vente,Peugeot 208,15300.2,
TX03141,2023-01-21,Lyon,vente,Tesla Model 3,79632.13,
TX03142,2024-02-06,Lyon,location,Peugeot 208,604.13,33
TX03143,2024-01-28,Marseille,location,Renault Clio,850.16,19
TX03144,2023-03-01,Paris,vente,Renault Clio,15472.56,
TX03145,2024-03-08,Lyon,location,BMW X3,1372.05,5
TX03146,2023-06-06,Marseille,vente,Audi A4,56582.65,
TX03147,2023-11-05,Lyon,location,Peugeot 208,1197.25,11
TX03148,2024-03-29,Marseille,location,Tesla Model 3,1102.97,30
TX03149,2023-09-03,Marseille,vente,BMW X3,71656.71,
TX03150,2023-05-19,Marseille,vente,Peugeot 208,66502.89,
TX03151,2023-01-30,Marseille,vente,Tesla Model 3,87501.95,
TX03152,2024-04-28,Paris,vente,BMW X3,43587.87,
TX03153,2023-05-30,Paris,vente,Peugeot 208,70136.89,
TX03154,2023-10-31,Marseille,vente,Mercedes C Class,41255.0,
TX03155,2023-02-14,Paris,location,Audi A4,717.84,10
TX03156,2023-04-07,Lyon,location,Tesla Model 3,749.68,24
TX03157,2023-02-02,Marseille,vente,Audi A4,48750.08,
TX03158,2023-07-14,Marseille,vente,Tesla Model 3,61717.29,
TX03159,2023-06-02,Paris,vente,Renault Clio,34698.95,
TX03160,2023-06-04,Lyon,location,Renault Clio,821.23,20
TX03161,2023-11-30,Lyon,vente,BMW X3,17818.82,
TX03162,2023-04-06,Paris,vente,Mercedes C Class,69303.17,
TX03163,2023-04-02,Marseille,location,Audi A4,633.39,4
TX03164,2023-11-03,Paris,location,Mercedes C Class,1435.45,26
TX03165,2023-12-23,Paris,location,Tesla Model 3,543.76,36
TX03166,2023-08-02,Paris,vente,Renault Clio,44914.22,
TX03167,2023-10-26,Marseille,location,Peugeot 208,1418.03,20
TX03168,2023-10-20,Lyon,vente,Peugeot 208,17333.75,
TX03169,2023-06-04,Marseille,vente,Audi A4,39246.89,
TX03170,2023-05-18,Marseille,location,Audi A4,387.65,42
TX03171,2024-03-02,Paris,location,Audi A4,719.7,31
TX03172,2024-03-16,Paris,location,Peugeot 208,852.1,25
TX03173,2023-10-30,Lyon,vente,BMW X3,20768.26,
TX03174,2023-06-24,Lyon,location,Audi A4,1197.71,4
TX03175,2023-01-07,Lyon,location,Peugeot 208,1290.92,17
TX03176,2024-04-29,Lyon,vente,Peugeot 208,23362.77,
TX03177,2024-04-29,Lyon,location,Peugeot 208,1371.38,36
TX03178,2024-01-20,Marseille,vente,Peugeot 208,66257.42,
TX03179,2024-02-24,Marseille,location,Peugeot 208,1455.83,45
TX03180,2023-09-24,Lyon,location,Renault Clio,595.47,24
TX03181,2024-03-11,Lyon,vente,Renault Clio,71441.48,
TX03182,2023-12-07,Lyon,vente,Renault Clio,52411.97,
TX03183,2023-01-18,Lyon,location,Audi A4,532.92,28
TX03184,2023-05-25,Lyon,location,BMW X3,951.97,28
TX03185,2024-03-19,Paris,vente,Renault Clio,80343.11,
TX03186,2023-06-29,Paris,location,BMW X3,763.68,24
TX03187,2023-04-20,Lyon,vente,BMW X3,25808.0,
TX03188,2023-01-05,Lyon,location,Tesla Model 3,320.6,41
TX03189,2023-11-27,Paris,vente,BMW X3,41352.77,
TX03190,2023-11-11,Paris,vente,Mercedes C Class,23072.03,
TX03191,2023-12-23,Marseille,vente,Audi A4,88260.96,
TX03192,2023-12-01,Paris,vente,Peugeot 208,82780.11,
TX03193,2023-12-05,Marseille,location,BMW X3,936.7,33
TX03194,2023-02-26,Paris,vente,Peugeot 208,26515.11,
TX03195,2023-03-10,Lyon,vente,Renault Clio,76815.29,
TX03196,2023-04-24,Marseille,location,Tesla Model 3,527.47,4
TX03197,2023-12-21,Marseille,vente,Audi A4,75055.45,
TX03198,2023-09-14,Marseille,vente,Tesla Model 3,33648.82,
TX03199,2023-08-30,Marseille,vente,Audi A4,73328.19,
TX03200,2023-10-29,Marseille,location,Peugeot 208,1350.72,18
TX03201,2024-04-07,Marseille,location,Mercedes C Class,797.86,12
TX03202,2024-01-13,Marseille,vente,Renault Clio,60176.02,
TX03203,2023-06-12,Marseille,location,Mercedes C Class,511.88,36
TX03204,2023-09-05,Lyon,vente,Tesla Model 3,50345.63,
TX03205,2023-02-06,Marseille,vente,Peugeot 208,83048.09,
TX03206,2023-05-13,Lyon,location,BMW X3,1375.18,46
TX03207,2023-04-12,Paris,location,BMW X3,539.56,12
TX03208,2023-09-12,Paris,location,Peugeot 208,390.78,19
TX03209,2023-02-16,Marseille,vente,BMW X3,22230.79,
TX03210,2024-01-24,Lyon,vente,Mercedes C Class,32887.54,
TX03211,2023-04-22,Lyon,vente,Peugeot 208,51732.13,
TX03212,2023-12-27,Marseille,vente,BMW X3,79256.04,
TX03213,2023-06-10,Paris,vente,Peugeot 208,63485.92,
TX03214,2023-11-27,Paris,location,Renault Clio,1398.04,46
TX03215,2023-09-13,Marseille,location,Mercedes C Class,462.17,25
TX03216,2024-03-13,Lyon,vente,Renault Clio,57628.45,
TX03217,2023-02-27,Paris,location,Tesla Model 3,976.49,32
TX03218,2023-12-30,Paris,vente,BMW X3,65948.93,
TX03219,2023-10-09,Marseille,location,BMW X3,1429.59,16
TX03220,2023-11-26,Paris,location,Tesla Model 3,1229.05,35
TX03221,2023-04-05,Paris,location,Mercedes C Class,1327.19,26
TX03222,2024-03-20,Marseille,location,Renault Clio,559.28,11
TX03223,2023-04-22,Marseille,location,BMW X3,723.85,22
TX03224,2023-09-22,Paris,vente,BMW X3,47083.12,
TX03225,2024-03-10,Marseille,vente,Mercedes C Class,41718.72,
TX03226,2023-02-13,Lyon,location,Tesla Model 3,1062.65,24
TX03227,2023-05-28,Paris,location,Mercedes C Class,663.27,21
TX03228,2024-03-30,Paris,location,Tesla Model 3,947.9,23
TX03229,2023-03-27,Marseille,vente,Audi A4,83438.27,
TX03230,2023-01-02,Marseille,location,Mercedes C Class,1104.46,33
TX03231,2023-03-29,Paris,location,BMW X3,200.97,33
TX03232,2023-04-14,Lyon,location,BMW X3,914.29,47
TX03233,2023-11-10,Paris,vente,Peugeot 208,82070.65,
TX03234,2024-01-07,Paris,location,Tesla Model 3,1189.29,36
TX03235,2023-11-05,Paris,location,Tesla Model 3,499.24,1
TX03236,2023-12-26,Paris,vente,Mercedes C Class,51056.17,
TX03237,2023-09-24,Marseille,location,Peugeot 208,279.38,13
TX03238,2023-01-25,Paris,vente,Audi A4,60039.27,
TX03239,2023-11-29,Paris,vente,Renault Clio,61336.48,
TX03240,2023-12-17,Lyon,vente,Audi A4,27586.41,
TX03241,2023-12-31,Paris,location,Peugeot 208,926.12,2
TX03242,2023-01-17,Lyon,location,Renault Clio,1390.38,27
TX03243,2024-02-24,Marseille,location,BMW X3,1085.21,41
TX03244,2023-05-08,Lyon,vente,BMW X3,44057.11,
TX03245,2023-06-12,Marseille,vente,Tesla Model 3,76319.96,
TX03246,2023-10-06,Paris,vente,Mercedes C Class,37714.3,
TX03247,2023-01-15,Marseille,vente,Renault Clio,84355.54,
TX03248,2023-11-26,Lyon,vente,BMW X3,70828.4,
TX03249,2023-06-06,Marseille,location,Tesla Model 3,695.63,13
TX03250,2023-01-17,Marseille,vente,Mercedes C Class,66001.38,
TX03251,2023-06-26,Lyon,location,BMW X3,1339.41,48
TX03252,2023-05-07,Marseille,location,Mercedes C Class,1193.87,48
TX03253,2024-04-13,Marseille,vente,Audi A4,19774.48,
TX03254,2023-03-02,Marseille,location,Mercedes C Class,1279.44,34
TX03255,2024-02-01,Paris,vente,Audi A4,60530.0,
TX03256,2023-06-16,Paris,vente,Tesla Model 3,32954.41,
TX03257,2023-01-18,Paris,location,Audi A4,653.55,17
TX03258,2024-02-24,Marseille,vente,Peugeot 208,33029.44,
TX03259,2023-05-20,Paris,vente,Tesla Model 3,50288.52,
TX03260,2023-08-31,Lyon,location,Audi A4,267.56,26
TX03261,2023-03-07,Marseille,location,Mercedes C Class,303.84,3
TX03262,2023-08-23,Paris,location,Peugeot 208,222.6,24
TX03263,2023-12-14,Marseille,location,Renault Clio,1341.19,28
TX03264,2023-05-18,Lyon,vente,Peugeot 208,43421.36,
TX03265,2024-04-09,Lyon,location,Tesla Model 3,598.91,19
TX03266,2023-08-16,Marseille,vente,BMW X3,21835.0,
TX03267,2024-04-10,Marseille,location,Peugeot 208,427.12,27
TX03268,2023-10-22,Marseille,location,Peugeot 208,983.52,22
TX03269,2023-05-14,Paris,vente,Peugeot 208,81744.57,
TX03270,2024-04-21,Paris,vente,Audi A4,51726.01,
TX03271,2023-05-25,Lyon,location,BMW X3,257.08,7
TX03272,2023-07-25,Lyon,location,Renault Clio,884.63,39
TX03273,2023-10-07,Lyon,location,BMW X3,1251.03,2
TX03274,2023-11-10,Paris,vente,Tesla Model 3,59878.47,
TX03275,2024-03-11,Lyon,location,Peugeot 208,1201.99,46
TX03276,2024-01-29,Lyon,vente,Peugeot 208,71324.02,
TX03277,2024-02-21,Paris,location,Audi A4,1407.66,47
TX03278,2024-01-21,Paris,location,Mercedes C Class,1487.7,36
TX03279,2023-03-07,Marseille,vente,Audi A4,37504.79,
TX03280,2024-04-24,Paris,vente,Peugeot 208,70955.69,
TX03281,2023-04-02,Marseille,vente,Mercedes C Class,24821.69,
TX03282,2023-09-19,Lyon,vente,Renault Clio,55851.67,
TX03283,2023-06-23,Lyon,vente,BMW X3,76132.89,
TX03284,2023-02-10,Marseille,location,Renault Clio,947.57,23
TX03285,2023-10-05,Paris,vente,Peugeot 208,35881.18,
TX03286,2023-08-30,Paris,vente,Renault Clio,45814.97,
TX03287,2023-04-17,Marseille,location,BMW X3,833.69,40
TX03288,2023-05-05,Paris,location,Tesla Model 3,1010.22,1
TX03289,2023-10-21,Lyon,location,Tesla Model 3,974.02,45
TX03290,2024-01-09,Lyon,location,Mercedes C Class,205.09,30
TX03291,2023-08-10,Lyon,location,Audi A4,1085.46,37
TX03292,2023-05-06,Lyon,location,Renault Clio,1066.35,14
TX03293,2023-05-29,Lyon,vente,Peugeot 208,44069.82,
TX03294,2023-05-01,Lyon,vente,Peugeot 208,85884.82,
TX03295,2023-03-14,Lyon,vente,Tesla Model 3,33135.85,
TX03296,2024-04-19,Lyon,location,Peugeot 208,607.02,9
TX03297,2023-02-28,Lyon,vente,Audi A4,66216.05,
TX03298,2024-02-11,Marseille,location,Mercedes C Class,1181.63,26
TX03299,2023-09-03,Paris,vente,Audi A4,68706.06,
TX03300,2023-11-23,Marseille,location,Audi A4,530.09,46
TX03301,2024-03-13,Paris,location,Mercedes C Class,838.63,5
TX03302,2023-06-01,Marseille,location,BMW X3,227.34,34
TX03303,2023-11-08,Lyon,vente,Renault Clio,40618.39,
TX03304,2023-09-24,Lyon,vente,Renault Clio,73846.85,
TX03305,2023-07-24,Paris,vente,Tesla Model 3,29100.71,
TX03306,2023-11-16,Paris,location,BMW X3,810.87,15
TX03307,2024-01-17,Lyon,location,Tesla Model 3,1438.31,11
TX03308,2023-10-18,Marseille,vente,BMW X3,36106.14,
TX03309,2023-02-01,Paris,vente,Peugeot 208,49897.25,
TX03310,2023-03-11,Paris,vente,Renault Clio,50299.85,
TX03311,2024-04-27,Lyon,location,Renault Clio,1486.76,43
TX03312,2023-06-29,Marseille,vente,Tesla Model 3,24151.15,
TX03313,2023-09-27,Paris,vente,Renault Clio,39016.56,
TX03314,2023-02-19,Paris,location,Audi A4,424.55,24
TX03315,2023-08-26,Paris,location,Audi A4,1402.97,48
TX03316,2023-12-15,Marseille,location,Audi A4,359.86,22
TX03317,2023-07-31,Lyon,vente,Audi A4,72332.17,
TX03318,2023-04-02,Marseille,vente,Tesla Model 3,62132.52,
TX03319,2023-10-08,Marseille,location,Audi A4,997.91,21
TX03320,2023-04-03,Lyon,vente,Mercedes C Class,38222.76,
TX03321,2024-01-21,Marseille,vente,Audi A4,19281.27,
TX03322,2023-02-02,Marseille,vente,Peugeot 208,57754.34,
TX03323,2023-06-29,Marseille,vente,Audi A4,29065.12,
TX03324,2023-08-31,Paris,vente,Mercedes C Class,72574.82,
TX03325,2023-10-04,Paris,vente,Renault Clio,77119.05,
TX03326,2023-06-07,Paris,vente,Renault Clio,19889.87,
TX03327,2023-03-18,Paris,vente,BMW X3,54581.71,
TX03328,2023-10-17,Paris,vente,Audi A4,55896.06,
TX03329,2023-05-09,Marseille,location,Tesla Model 3,911.62,45
TX03330,2023-02-13,Paris,location,BMW X3,228.86,8
TX03331,2024-01-05,Marseille,location,BMW X3,1111.41,8
TX03332,2023-07-22,Lyon,vente,Peugeot 208,42425.62,
TX03333,2023-11-05,Paris,vente,Audi A4,26873.92,
TX03334,2023-09-27,Paris,vente,Audi A4,67877.12,
TX03335,2024-01-03,Lyon,vente,Renault Clio,60822.81,
TX03336,2023-12-28,Lyon,vente,Audi A4,36287.22,
TX03337,2023-02-06,Paris,location,Audi A4,867.69,25
TX03338,2023-08-24,Lyon,vente,Renault Clio,31304.05,
TX03339,2023-10-20,Lyon,location,Peugeot 208,370.57,32
TX03340,2023-10-13,Lyon,vente,Audi A4,60668.18,
TX03341,2023-10-24,Lyon,vente,Peugeot 208,82933.68,
TX03342,2024-01-27,Marseille,vente,Peugeot 208,32049.32,
TX03343,2024-03-27,Lyon,vente,Renault Clio,16950.8,
TX03344,2023-03-05,Lyon,location,Renault Clio,708.95,47
TX03345,2023-11-24,Paris,location,Peugeot 208,1119.55,11
TX03346,2024-02-21,Paris,vente,Peugeot 208,54761.02,
TX03347,2023-08-21,Marseille,vente,Tesla Model 3,80228.83,
TX03348,2023-07-03,Marseille,location,Audi A4,675.02,28
TX03349,2023-12-08,Marseille,vente,Mercedes C Class,35509.51,
TX03350,2023-09-01,Paris,vente,Audi A4,44465.45,
TX03351,2023-03-24,Marseille,vente,Tesla Model 3,76854.66,
TX03352,2023-02-22,Marseille,vente,Mercedes C Class,85951.49,
TX03353,2023-03-25,Marseille,location,Audi A4,997.09,8
TX03354,2023-03-05,Marseille,location,Renault Clio,593.52,3
TX03355,2023-11-24,Lyon,vente,Audi A4,79155.18,
TX03356,2024-02-26,Marseille,location,BMW X3,1422.63,39
TX03357,2023-01-10,Marseille,vente,Renault Clio,17582.61,
TX03358,2023-01-31,Lyon,vente,Tesla Model 3,47800.57,
TX03359,2023-08-28,Lyon,vente,Mercedes C Class,82842.78,
TX03360,2023-11-04,Paris,location,Audi A4,280.96,40
TX03361,2023-07-31,Paris,vente,Peugeot 208,46982.47,
TX03362,2024-02-11,Marseille,location,Audi A4,741.92,21
TX03363,2023-05-08,Paris,location,Peugeot 208,425.23,20
TX03364,2024-03-28,Marseille,vente,Tesla Model 3,75569.24,
TX03365,2023-01-21,Lyon,location,Audi A4,1491.08,16
TX03366,2023-05-23,Marseille,vente,Tesla Model 3,33101.64,
TX03367,2023-07-20,Lyon,location,Tesla Model 3,1053.25,41
TX03368,2023-02-26,Paris,vente,BMW X3,72167.72,
TX03369,2023-06-28,Paris,vente,Mercedes C Class,39150.74,
TX03370,2023-12-21,Marseille,vente,BMW X3,55888.15,
